time,SCADA.is_d_ref,SCADA.is_q_ref,SCADA.id,SCADA.iq
0.0,0.0,0.0,0.0,0.0
4.9999999999999996e-05,0.0,0.0,0.0,0.0
9.999999999999999e-05,0.0,0.0,0.0,0.0
0.00015,0.0,0.0,0.0,0.0
0.00019999999999999998,0.0,0.0,0.0,0.0
0.00025,0.0,0.0,0.0,0.0
0.0003,0.0,0.0,0.0,0.0
0.00034999999999999994,0.0,0.0,0.0,0.0
0.00039999999999999996,0.0,0.0,0.0,0.0
0.00045,0.0,0.0,0.0,0.0
0.0005,0.0,0.0,0.0,0.0
0.0005499999999999999,0.0,0.0,0.0,0.0
0.0006,0.0,0.0,0.0,0.0
0.00065,0.0,0.0,0.0,0.0
0.0006999999999999999,0.0,0.0,0.0,0.0
0.0007499999999999999,0.0,0.0,0.0,0.0
0.0007999999999999999,0.0,0.0,0.0,0.0
0.00085,0.0,0.0,0.0,0.0
0.0009,0.0,0.0,0.0,0.0
0.0009499999999999999,0.0,0.0,0.0,0.0
0.001,0.0,0.0,0.0,0.0
0.00105,0.0,0.0,0.0,0.0
0.0010999999999999998,0.0,0.0,0.0,0.0
0.00115,0.0,0.0,0.0,0.0
0.0012,0.0,0.0,0.0,0.0
0.0012499999999999998,0.0,0.0,0.0,0.0
0.0013,0.0,0.0,0.0,0.0
0.0013499999999999999,0.0,0.0,0.0,0.0
0.0013999999999999998,0.0,0.0,0.0,0.0
0.00145,0.0,0.0,0.0,0.0
0.0014999999999999998,0.0,0.0,0.0,0.0
0.00155,0.0,0.0,0.0,0.0
0.0015999999999999999,0.0,0.0,0.0,0.0
0.0016499999999999998,0.0,0.0,0.0,0.0
0.0017,0.0,0.0,0.0,0.0
0.0017499999999999998,0.0,0.0,0.0,0.0
0.0018,0.0,0.0,0.0,0.0
0.0018499999999999999,0.0,0.0,0.0,0.0
0.0018999999999999998,0.0,0.0,0.0,0.0
0.00195,0.0,0.0,0.0,0.0
0.002,0.0,0.0,0.0,0.0
0.0020499999999999997,0.0,0.0,0.0,0.0
0.0021,0.0,0.0,0.0,0.0
0.00215,0.0,0.0,0.0,0.0
0.0021999999999999997,0.0,0.0,0.0,0.0
0.00225,0.0,0.0,0.0,0.0
0.0023,0.0,0.0,0.0,0.0
0.0023499999999999997,0.0,0.0,0.0,0.0
0.0024,0.0,0.0,0.0,0.0
0.00245,0.0,0.0,0.0,0.0
0.0024999999999999996,0.0,0.0,0.0,0.0
0.0025499999999999997,0.0,0.0,0.0,0.0
0.0026,0.0,0.0,0.0,0.0
0.0026499999999999996,0.0,0.0,0.0,0.0
0.0026999999999999997,0.0,0.0,0.0,0.0
0.00275,0.0,0.0,0.0,0.0
0.0027999999999999995,0.0,0.0,0.0,0.0
0.0028499999999999997,0.0,0.0,0.0,0.0
0.0029,0.0,0.0,0.0,0.0
0.00295,0.0,0.0,0.0,0.0
0.0029999999999999996,0.0,0.0,0.0,0.0
0.0030499999999999998,0.0,0.0,0.0,0.0
0.0031,0.0,0.0,0.0,0.0
0.0031499999999999996,0.0,0.0,0.0,0.0
0.0031999999999999997,0.0,0.0,0.0,0.0
0.00325,0.0,0.0,0.0,0.0
0.0032999999999999995,0.0,0.0,0.0,0.0
0.0033499999999999997,0.0,0.0,0.0,0.0
0.0034,0.0,0.0,0.0,0.0
0.0034499999999999995,0.0,0.0,0.0,0.0
0.0034999999999999996,0.0,0.0,0.0,0.0
0.0035499999999999998,0.0,0.0,0.0,0.0
0.0036,0.0,0.0,0.0,0.0
0.0036499999999999996,0.0,0.0,0.0,0.0
0.0036999999999999997,0.0,0.0,0.0,0.0
0.00375,0.0,0.0,0.0,0.0
0.0037999999999999996,0.0,0.0,0.0,0.0
0.0038499999999999997,0.0,0.0,0.0,0.0
0.0039,0.0,0.0,0.0,0.0
0.0039499999999999995,0.0,0.0,0.0,0.0
0.004,0.0,0.0,0.0,0.0
0.00405,0.0,0.0,0.0,0.0
